지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유
전라남도,운남농협주유소,전남 무안군 운남면 운해로 578-7,NH-OIL,061-450-4724,N,-,1555,1609,1350
전라남도,운남주유소,전남 무안군 운남면 운해로 636,SK에너지,061-452-7900,N,-,1540,1600,1350
전라남도,운대주유소,전남 고흥군 두원면 고흥로 2394,현대오일뱅크,061-834-2340,N,-,1645,1745,-
전라남도,운주사주유소,전남 화순군 도암면 천태로 5,현대오일뱅크,061-374-9277,N,-,1545,1675,1450
전라남도,월광주유소,전남 나주시 다시면 영산로 4469,S-OIL,061-336-3800,N,-,1538,1658,1500
전라남도,월야농협주유소,전라남도 함평군 월야면 밀재로 1516,현대오일뱅크,061-323-1058,N,-,1529,1679,1450
전라남도,월출산농협시종주유소,전남 영암군 시종면 마한로 1246,NH-OIL,061-472-0136,N,-,1549,1669,1450
전라남도,월출산농협주유소,전남 영암군 서호면 선사주거로 354,NH-OIL,061-473-0218,N,-,1549,1669,1450
전라남도,위즈코프㈜ 주암(순천)주유소,전남 순천시 주암면 호남고속도로 29,알뜰(ex),061-754-4985,Y,-,1504,1578,-
전라남도,위즈코프㈜ 주암(천안)주유소,전남 순천시 주암면 호남고속도로 24-1,알뜰(ex),061-754-4454,Y,-,1505,1578,-
전라남도,유달주유소,전남 무안군 삼향읍 영산로 1018,GS칼텍스,061-281-5000,N,-,1539,1595,1300
전라남도,유정주유소,전남 곡성군 석곡면 주석로 612,GS칼텍스,061-363-6650,N,-,1589,1699,1450
전라남도,유토피아주유소,전남 영암군 삼호읍 녹색로 993,S-OIL,061-462-7788,N,-,1599,1699,-
전라남도,유한회사 성산주유소,전남 순천시 해룡면 해광로 101,GS칼텍스,061-724-7527,N,-,1545,1623,-
전라남도,이양청풍농협주유소,전남 화순군 청풍면 학포로 484,NH-OIL,061-372-7989,N,-,1579,1639,1450
전라남도,인근주유소,전남 나주시 남평읍 산남로 189,SK에너지,061-331-0251,N,-,1578,1698,-
전라남도,인덕주유소,전남 광양시 광양읍 인덕로 755,현대오일뱅크,061-761-5182,N,-,1575,1665,-
전라남도,인원산업 봉산주유소,전남 담양군 봉산면 제월길 226,현대오일뱅크,061-383-2462,N,-,1599,1699,-
전라남도,인월주유소,전라남도 순천시 별량면 녹색로 1199,S-OIL,061-741-5111,N,-,1545,1595,-
전라남도,일등에너지,전남 나주시 남평읍 영산로 6685,GS칼텍스,061-337-5900,N,-,1545,1614,1500
전라남도,일로농협주유소,전남 무안군 일로읍 일로로 1,SK에너지,061-281-3159,N,-,1559,1599,1350
전라남도,일봉셀프주유소,전남 나주시 왕곡면 여시물길 70,현대오일뱅크,061-336-4980,Y,-,1539,1589,-
전라남도,일신주유소,전남 목포시 산정로 122,GS칼텍스,061-276-1925,Y,-,1599,1615,-
전라남도,일원황금주유소/충전소,전남 광양시 제철로 661,S-OIL,061-795-1901,Y,-,1529,1619,-
전라남도,임자농협주유소,전남 신안군 임자면 임자로 129-1,NH-OIL,061-275-8166,N,-,1555,1650,1350
전라남도,임정주유소,전남 장성군 동화면 영장로 2327,GS칼텍스,061-392-1990,N,-,1599,1659,1600
전라남도,임회주유소,전남 진도군 임회면 진도대로 5861,GS칼텍스,061-543-3256,N,-,1650,-,1400
전라남도,입면농협주유소,전남 곡성군 입면 입면로 541,SK에너지,061-362-9191,N,-,1570,1699,1400
전라남도,자동주유소,전남 신안군 지도읍 해제지도로 779,S-OIL,061-262-0360,N,-,1650,1690,1450
전라남도,장군주유소,전남 여수시 화양면 화양로 1099-8,S-OIL,061-684-6565,N,-,1599,1699,1500
전라남도,장부다리주유소,전남 무안군 영산로 1450,SK에너지,061-453-7877,N,-,1555,1685,1350
전라남도,장성농협주유소,전남 장성군 장성읍 뱃나드리로 245,NH-OIL,061-393-1000,Y,-,1535,1567,1330
전라남도,장성천우주유소,전남 장성군 장성읍 역전로 24,현대오일뱅크,061-393-8851,Y,-,1547,1597,1450
전라남도,장안동부주유소,전남 장흥군 부산면 녹색로 1030,S-OIL,061-862-0808,Y,-,1566,1749,1500
전라남도,장평주유소,전남 장흥군 장평면 장평중앙길 31,SK에너지,061-862-9466,N,-,1599,1799,1450
전라남도,장흥 정남진주유소,전남 장흥군 부산면 남해고속도로 41,알뜰(ex),061-864-5008,Y,-,1505,1589,-
전라남도,재봉주유소,전남 장성군 장성읍 단풍로 450,S-OIL,061-394-0572,N,-,1579,1699,1500
전라남도,전남소비자협동조합 영암주유소,전남 영암군 신북면 예향로 2378,자가상표,061-472-9988,Y,-,1575,1610,-
전라남도,전월주유소,전남 화순군 한천면 화보로 3042,SK에너지,061-373-0245,N,-,1589,1679,1550
전라남도,정남진장흥IC주유소,전남 장흥군 장흥읍 장흥대로 3717,S-OIL,061-864-5189,N,-,1595,1695,1500
전라남도,정남진장흥농협주유소,전남 장흥군 장흥읍 북부로 6,NH-OIL,061-863-1303,N,-,1558,1658,1450
전라남도,정다운주유소,전남 나주시 세지면 예향로 3230,S-OIL,061-337-2533,N,-,1569,1639,1400
전라남도,정원주유소,전남 순천시 해룡면 여순로 1286,SK에너지,061-723-9489,N,-,1558,1678,1450
전라남도,제일주유소,전남 목포시 양을로 75 (산정동),GS칼텍스,061-276-8855,Y,-,1555,1618,1476
전라남도,제일주유소,전남 광양시 광양읍 희양현로 34 (광양읍),SK에너지,061-763-0016,N,-,1698,1738,1450
전라남도,제철공단주유소,전남 광양시 백운로 1268 (마동),SK에너지,061-791-5151,Y,-,1589,1719,-
전라남도,제철도촌주유소,전남 광양시 강변로 31,S-OIL,061-793-3334,N,-,1579,1669,-
전라남도,제철마리나주유소,전남 광양시 진월면 백운1로 518,현대오일뱅크,061-772-5160,N,-,1598,1619,-
전라남도,제철주유소,전남 광양시 강변로 171,현대오일뱅크,061-794-7740,N,-,1559,1598,-
전라남도,조양주유소,전남 장성군 북이면 방장로 965,GS칼텍스,061-392-8745,N,-,1569,1699,1450
전라남도,조은주유소,전남 순천시 서면 매천로 59,S-OIL,061-755-1643,N,-,1548,1658,-
전라남도,조은주유소,전남 목포시 삼학로183번길 1 (산정동),GS칼텍스,061-244-9990,Y,-,1535,1585,-
전라남도,조일주유소,전남 여수시 여수산단로 60 (주삼동),SK에너지,061-683-5151,N,-,1598,1728,1550
전라남도,주삼주유소,전남 여수시 좌수영로 1140 (주삼동),GS칼텍스,061-691-3397,N,-,1629,1699,1500
전라남도,주식회사 푸른,전남 나주시 영산로 4732,현대오일뱅크,061-336-7089,Y,-,1569,1588,1400
전라남도,주유소 블루,전남 여수시 좌수영로 1078 (주삼동),현대오일뱅크,061-692-9428,N,1835,1555,1645,-
전라남도,주포주유소,전남 함평군 함평읍 함영로 1389,GS칼텍스,061-324-4600,N,-,1599,1679,1400
전라남도,죽림주유소,전남 여수시 소라면 덕양로 97,SK에너지,061-685-5138,N,-,1545,1669,1590
전라남도,죽석주유소,전남 나주시 봉황면 세남로 719,S-OIL,061-331-9506,N,-,1549,1639,1400
전라남도,중마우리알뜰주유소,전남 광양시 행정2길 30 (중동),알뜰주유소,061-794-5189,Y,-,1559,1649,-
전라남도,중앙주유소,전남 목포시 산정로 48 (산정동),SK에너지,061-245-5549,N,-,1569,1619,1550
전라남도,중앙주유소,전남 나주시 예향로 3810 (이창동),SK에너지,061-332-2060,N,-,1569,1659,1500
전라남도,중앙주유소,전남 구례군 구례읍 봉동길 18-1,GS칼텍스,061-782-3670,N,-,1695,1795,1400
전라남도,중앙주유소,전남 곡성군 곡성읍 낙동원로 49,SK에너지,061-363-2690,N,-,1570,1660,1450
전라남도,즐거운주유소,전남 여수시 시청로 171 (여천동),GS칼텍스,061-683-2200,Y,-,1588,1658,-
전라남도,지에스칼텍스(주) 이마트순천점주유소,전남 순천시 팔마로 191 (덕암동),GS칼텍스,061-746-5151,Y,-,1514,1624,-
전라남도,지에스칼텍스(주) 천사대교주유소,전남 신안군 압해읍 압해로 205,GS칼텍스,061-261-5189,Y,-,1559,1649,-
전라남도,지에스칼텍스(주)금당주유소,전남 순천시 순광로 34 (조례동),GS칼텍스,061-727-5185,Y,1779,1579,1669,-
전라남도,지에스칼텍스(주)남악신도시주유소,전남 목포시 남악로 51,GS칼텍스,061-282-5189,Y,1739,1539,1649,1600
전라남도,지에스칼텍스(주)대성주유소,전남 광양시 백운로 1403 (마동),GS칼텍스,061-791-2954,N,1789,1589,1659,1500
전라남도,지에스칼텍스(주)동부주유소,전남 순천시 백강로 93,GS칼텍스,061-743-8050,Y,1769,1579,1669,-
전라남도,지에스칼텍스(주)연향주유소,전남 순천시 이수로 307 (조례동),GS칼텍스,061-724-5189,Y,1769,1579,1669,1500
전라남도,지에스칼텍스(주)옐로우시티주유소,전남 장성군 장성읍 하서대로 738,GS칼텍스,061-393-3952,N,-,1559,1619,1450
전라남도,지에스칼텍스(주)와온주유소,전남 여수시 화장동 무선로 282,GS칼텍스,061-683-2042,Y,-,1579,1669,-
전라남도,지에스칼텍스(주)이순신대교주유소,전남 여수시 이순신대로 272,GS칼텍스,061-655-5151,N,-,1574,1619,-
전라남도,지에스칼텍스(주)진남주유소,전남 여수시 좌수영로 684 (봉계동),GS칼텍스,061-681-0814,Y,1779,1579,1669,-
전라남도,지에스칼텍스(주)하당푸른주유소,전남 목포시 백년대로 197(용해동),GS칼텍스,061-274-5160,Y,-,1549,1585,-
전라남도,지에스칼텍스(주)합동주유소,전남 목포시 영산로 696,GS칼텍스,061-282-0500,Y,1756,1569,1669,-
전라남도,지호주유소,전남 여수시 율촌면 서부로 1942,S-OIL,061-682-1232,Y,-,1559,1679,-
전라남도,진고개주유소,전남 진도군 군내면 송산길 124,GS칼텍스,061-544-3651,N,-,1630,1690,1400
전라남도,진남주유소,전남 장흥군 장흥읍 칠거리예양로 37,SK에너지,061-863-9305,N,-,1595,1799,1450
전라남도,진달래주유소,전남 순천시  백강로 24(연향동),GS칼텍스,061-744-3722,N,-,1568,1658,1500
전라남도,진도농협의신지점주유소,전남 진도군 의신면 돈지로 6,NH-OIL,061-543-8228,N,-,1660,1695,1400
전라남도,진도농협주유소,전남 진도군 진도읍 동외2길 2,NH-OIL,061-544-4227,N,-,1660,1695,1400
전라남도,진도주유소,전남 진도군 진도읍 옥주길 44,SK에너지,061-544-2323,Y,-,-,-,-
전라남도,진상농협주유소,전남 광양시 진상면 옥진로 1077,NH-OIL,061-772-5129,N,-,1525,1665,1450
전라남도,진성주유소,전남 여수시 좌수영로 537 (둔덕동),현대오일뱅크,061-681-5177,N,-,1569,1669,1550
전라남도,진원주유소,전남 장성군 진원면 노사로 485,SK에너지,061-392-6600,N,-,-,-,-
전라남도,진월IC주유소,전남 광양시 진월면 백운1로 512,S-OIL,061-772-5199,N,-,1598,1619,-
전라남도,진일주유소,전남 진도군 고군면 오일시1길 51,SK에너지,061-543-8922,N,-,1635,1695,1400
전라남도,차경주유소,전남 고흥군 도양읍 우주항공로 232,SK에너지,061-843-5151,N,-,1639,1689,1400
전라남도,차사랑주유소,전남 화순군 화순읍 화보로 3901,S-OIL,061-375-5150,N,-,1569,1629,1600
전라남도,차사랑주유소,전남 광양시 광양읍순광로 648,현대오일뱅크,061-762-5188,N,-,1560,1630,1450
전라남도,참된주유소,전남 여수시 상암로 822,현대오일뱅크,061-666-5151,N,-,1549,1659,-
전라남도,참조은주유소,전남 광양시 산업로 284,SK에너지,061-792-5189,N,-,1699,1595,1500
전라남도,창평농협주유소,전남 담양군 창평면 의병로 185,NH-OIL,061-383-5149,N,-,1550,1630,1400
전라남도,천관농협주유소,전남 장흥군 대덕읍 장흥대로 921,NH-OIL,061-867-0750,N,-,1568,1718,1450
전라남도,천관농협회진지점주유소,전남 장흥군 회진면 회진로 485,NH-OIL,061-867-8177,N,-,1568,1718,1450
전라남도,천관산주유소,전남 장흥군 용산면 장흥대로 1948,GS칼텍스,061-867-4411,N,-,1559,1689,1450
전라남도,천변주유소,전남 순천시 강변로 853 (매곡동),GS칼텍스,061-753-4200,N,-,1638,1698,1500
전라남도,천암주유소(SK),전남 화순군 도곡면 천암1길 48,SK에너지,061-372-4588,N,-,1565,1635,1550
전라남도,천운농업협동조합,전남 화순군 남면 사호로 223,NH-OIL,061-372-0051,N,-,1559,1659,1500
전라남도,천운농협동면주유소,전남 화순군 동면 충의로 833,NH-OIL,061-372-8383,N,-,1559,1659,1500
전라남도,천운주유소,전남 화순군 화순읍 칠충로 7,GS칼텍스,061-373-0336,N,-,1559,1609,1430
전라남도,천일주유소,전남 해남군 마산면 명량로 2725,GS칼텍스,061-534-9300,N,-,1569,1669,1480
전라남도,천일주유소,전남 영광군 법성면 굴비로 72,SK에너지,061-356-2900,N,-,1545,1675,1450
전라남도,천장주유소,전남 무안군 해제면 현해로 2093,현대오일뱅크,061-452-6455,N,-,1559,1610,1350
전라남도,천지농협주유소,전남 함평군 학교면 함영로 630,NH-OIL,061-322-7711,N,-,1495,1575,1400
전라남도,천포주유소,전남 보성군 회천면 충의로 792,S-OIL,061-853-0503,N,-,1560,1660,-
전라남도,청기와주유소,전남 함평군 함평읍 남일길 237,SK에너지,061-324-2626,N,-,1559,1689,1400
전라남도,청기와주유소,전남 완도군 금일읍 금일로 611,현대오일뱅크,061-553-3231,N,-,-,1890,1600
전라남도,청룡주유소,전남 여수시 상암로 491,SK에너지,061-686-4020,N,-,1552,1639,1450
전라남도,청산농협주유소,전남 완도군 청산면 청산로 29,NH-OIL,061-554-9370,N,-,1735,1750,1500
전라남도,청운주유소,전남 보성군 보성읍 봉화로 12,SK에너지,061-852-3795,N,-,1569,1699,1400
전라남도,청자골주유소,전남 강진군 강진읍 해강로 976,S-OIL,061-433-5182,N,-,1579,1699,-
전라남도,청정주유소,전남 화순군 화순읍 화보로 3904,현대오일뱅크,061-374-3904,N,-,1564,1634,1600
전라남도,청해주유소,전남 완도군 완도읍 청해진로 1476,현대오일뱅크,061-554-3344,N,-,1645,1695,1500
전라남도,청해진주유소,전남 완도군 군외면 청해진로 137,SK에너지,061-555-5104,N,-,1645,1715,1500
전라남도,청해진주유소,전남 여수시 좌수영로 642,현대오일뱅크,061-654-5151,N,-,1578,1658,1500
전라남도,청호주유소,전남 무안군 청계면 영산로 1713,SK에너지,061-452-5011,N,-,1555,1675,1400
전라남도,청호주유소,전남 목포시 청호로 110-1,현대오일뱅크,061-272-5189,Y,-,1554,1594,-
전라남도,친구주유소,전남 순천시 팔마로 192,GS칼텍스,061-741-6611,N,-,1589,1689,1500
전라남도,친절주유소 주식회사,전남 광양시 백운로 1393 (마동),현대오일뱅크,061-793-5159,N,-,1598,1748,-
전라남도,칠구재주유소,전남 화순군 화순읍 지강로 841,GS칼텍스,061-375-7575,N,-,1565,1625,1500
전라남도,칠성주유소,전남 광양시 광양읍 인덕로 1028,현대오일뱅크,061-763-5151,N,-,1628,1688,1500
전라남도,큰솔주유소(H),전남 화순군 화순읍 오성로 384,현대오일뱅크,061-373-8030,Y,-,1559,1613,-
전라남도,태경산업(주)함평무안주유소,전남 함평군 함평읍 서해안고속도로 31-1,알뜰(ex),061-324-4136,Y,-,1489,1579,-
전라남도,태백산맥주유소,전남 보성군 벌교읍 홍암로 91,GS칼텍스,061-858-2103,Y,-,1593,1694,1500
전라남도,태양주유소,전남 영광군 영광읍 330-1,SK에너지,061-353-0855,N,-,1539,1679,-
전라남도,태양주유소,전남 목포시 옥암로 54,S-OIL,061-281-3220,N,1899,1619,1749,1550
전라남도,태청주유소,전남 장성군 삼서면 태산로 99,현대오일뱅크,061-394-8200,N,-,1569,1678,1400
전라남도,태화로지스틱스㈜ 동화주유소,전남 여수시 여수산단로 264,GS칼텍스,061-685-6303,N,-,1594,1649,1500
전라남도,터미널주유소,전남 목포시 영산로 536 (상동),현대오일뱅크,061-283-0386,Y,-,1565,1595,-
전라남도,토지주유소,전남 구례군 토지면 섬진강대로 5232,GS칼텍스,061-781-0900,N,-,1649,1799,1400
전라남도,토탈주유소,전남 장성군 황룡면 함장로 5056,S-OIL,061-393-9100,N,-,1539,1595,-
전라남도,톨게이트주유소,전남 순천시 서면 백강로 601,GS칼텍스,061-755-5189,N,-,1578,1658,-
전라남도,특별한주유소,전남 나주시 건재로 254 (청동),S-OIL,061-336-3311,N,-,1556,1675,1550
전라남도,파랑새주유소,전남 고흥군 점암면 우주항공로 2878,현대오일뱅크,061-833-5189,N,-,1615,1645,-
전라남도,판교주유소,전남 순천시 백강로 492 (왕지동),현대오일뱅크,061-721-4894,N,-,1595,1675,1700
전라남도,팔영농협대서주유소,전남 고흥군 대서면 봉두로 892,SK에너지,061-834-4547,N,-,1560,1600,1350
전라남도,팔영농협동강지점주유소,전남 고흥군 동강면 고흥로 4287,SK에너지,061-834-4416,N,-,1560,1600,1350
전라남도,팔영농협점암지점주유소,전남 고흥군 점암면 모룡길 87,NH-OIL,061-835-8060,N,-,1560,1600,1350
